mnc,year,sector,upe_code,upe_name,jur_code,jur_name,total_revenues,profit_before_tax,tax_paid,employees,tangible_assets,tax_accrued,unrelated_revenues,related_revenues,stated_capital,accumulated_earnings,currency
WESFARMERS,2020,"Chemicals, Cosmetics and Paints",AUS,Australia,USA,United States of America,9095017.826,-17580437.49,0,31,0,0,9095017.826,0,22098022.84,-26877219.77,EUR
WESFARMERS,2021,"Chemicals, Cosmetics and Paints",AUS,Australia,AUS,Australia,19849739001,1986173702,621900553.1,58155,5289528331,591880742.3,19777674433,72064567.91,9640000397,-122386693.1,EUR
WESFARMERS,2021,"Chemicals, Cosmetics and Paints",AUS,Australia,BGD,Bangladesh,5072593.815,2300346.054,549024.065,57,181558.1942,577342.6884,615956.5687,4456637.247,447865.2613,7373351.324,EUR
WESFARMERS,2021,"Chemicals, Cosmetics and Paints",AUS,Australia,CHN,China,29220500.98,13104206.62,3765983.872,276,486436.5991,3938132.58,319605.0543,28900895.93,5099465.998,22238666.58,EUR
WESFARMERS,2021,"Chemicals, Cosmetics and Paints",AUS,Australia,HKG,Hong Kong,38817196.01,19828790.4,1216388.977,186,1939543.463,2958526.891,2501158.804,36316037.21,1907165.534,15181692.81,EUR
WESFARMERS,2021,"Chemicals, Cosmetics and Paints",AUS,Australia,IND,India,22008053.21,4708377.675,1822732.872,315,1262798.273,900243.825,159209.4736,21848843.74,989769.5092,8994338.688,EUR
WESFARMERS,2021,"Chemicals, Cosmetics and Paints",AUS,Australia,IDN,Indonesia,978239.8882,-1346286.748,31146.73948,7,621602.0065,-2936.694393,978239.8882,0,172111.8801,-2625054.924,EUR
WESFARMERS,2021,"Chemicals, Cosmetics and Paints",AUS,Australia,NZL,New Zealand,1570274149,116532701.1,14973042.1,5734,333142203.9,30732831.93,1565334207,4939941.584,374013703.1,127695331.1,EUR
WESFARMERS,2021,"Chemicals, Cosmetics and Paints",AUS,Australia,SGP,Singapore,16451776.62,702102.3557,412906.2163,0,0,0,0,16451776.62,1818591.022,731945.5204,EUR
WESFARMERS,2021,"Chemicals, Cosmetics and Paints",AUS,Australia,ARE,United Arab Emirates,1546175.63,-67705.25113,0,4,1469967.617,0,1546175.63,0,1419672.995,5120220.331,EUR
WESFARMERS,2021,"Chemicals, Cosmetics and Paints",AUS,Australia,GBR,United Kingdom,12067973.84,-4868198.616,0,0,0,-100226.0461,12067973.84,0,0,0,EUR
WESFARMERS,2021,"Chemicals, Cosmetics and Paints",AUS,Australia,USA,United States of America,5300295.257,4363234.491,0,0,0,0,5251532.161,48763.09607,23220533.37,-23879264.08,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,ARG,Argentina,92898615.45,NA,1786511.836,134,NA,1786511.836,NA,NA,NA,-19651630.19,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,AUS,Australia,167932112.6,-92005359.54,-7146047.343,279,NA,NA,NA,NA,NA,743188923.6,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,AUT,Austria,13398838.77,-3573023.671,NA,47,NA,NA,NA,NA,NA,-14292094.69,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,BRB,Barbados,NA,192943278.2,NA,NA,NA,NA,NA,NA,NA,192943278.2,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,BEL,Belgium,309959803.5,8932559.178,893255.9178,537,NA,2679767.753,NA,NA,NA,155426529.7,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,BOL,Bolivia,NA,NA,NA,1,NA,NA,NA,NA,NA,1786511.836,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,BRA,Brazil,3234479678,-37516748.55,-893255.9178,5394,NA,NA,NA,NA,NA,-641357749,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,BGR,Bulgaria,893255.9178,NA,NA,32,NA,NA,NA,NA,NA,-893255.9178,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,CMR,Cameroon,15185350.6,NA,893255.9178,32,NA,NA,NA,NA,NA,-5359535.507,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,CAN,Canada,553818669,291201429.2,24117909.78,228,NA,57168378.74,NA,NA,NA,412684234,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,CHL,Chile,9825815.096,-893255.9178,NA,10,NA,NA,NA,NA,NA,-1786511.836,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,CHN,China,278695846.4,4466279.589,NA,123,NA,NA,NA,NA,NA,-26797677.53,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,COL,Colombia,303707012.1,5359535.507,NA,688,NA,NA,NA,NA,NA,-20544886.11,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,CRI,Costa Rica,27690933.45,-893255.9178,NA,62,NA,NA,NA,NA,NA,893255.9178,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,CZE,Czechia,24117909.78,NA,NA,10,NA,NA,NA,NA,NA,NA,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,DNK,Denmark,142920946.9,18758374.27,893255.9178,31,NA,4466279.589,NA,NA,NA,38410004.47,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,DJI,Djibouti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,ECU,Ecuador,18758374.27,893255.9178,893255.9178,27,NA,NA,NA,NA,NA,2679767.753,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,EGY,Egypt,30370701.21,2679767.753,893255.9178,123,NA,893255.9178,NA,NA,NA,5359535.507,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,EST,Estonia,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,ETH,Ethiopia,NA,-3573023.671,NA,19,NA,NA,NA,NA,NA,-36623492.63,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,FIN,Finland,901295221.1,80393032.6,17865118.36,829,NA,14292094.69,NA,NA,NA,284055381.9,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,FRA,France,652970075.9,2679767.753,NA,593,NA,NA,NA,NA,NA,-137561411.3,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,DEU,Germany,866458240.3,133095131.8,-8039303.26,819,NA,23224653.86,NA,NA,NA,100044662.8,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,GHA,Ghana,49129075.48,2679767.753,893255.9178,57,NA,893255.9178,NA,NA,NA,12505582.85,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,GRC,Greece,79499776.69,3573023.671,1786511.836,30,NA,893255.9178,NA,NA,NA,38410004.47,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,GTM,Guatemala,46449307.73,2679767.753,893255.9178,66,NA,893255.9178,NA,NA,NA,22331397.95,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,HUN,Hungary,39303260.38,-893255.9178,NA,14,NA,NA,NA,NA,NA,5359535.507,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,IND,India,420723537.3,-1786511.836,NA,640,NA,NA,NA,NA,NA,-28584189.37,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,IDN,Indonesia,14292094.69,NA,2679767.753,35,NA,NA,NA,NA,NA,893255.9178,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,IRL,Ireland,31263957.12,3573023.671,893255.9178,NA,NA,NA,NA,NA,NA,65207682,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,ITA,Italy,397498883.4,24117909.78,893255.9178,357,NA,5359535.507,NA,NA,NA,172398392.1,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,CIV,Côte d'Ivoire,34836980.79,893255.9178,NA,33,NA,NA,NA,NA,NA,-3573023.671,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,KEN,Kenya,54488610.99,893255.9178,NA,52,NA,NA,NA,NA,NA,13398838.77,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,LVA,Latvia,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,LTU,Lithuania,9825815.096,-4466279.589,NA,235,NA,NA,NA,NA,NA,-3573023.671,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,MWI,Malawi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,MYS,Malaysia,36623492.63,893255.9178,NA,43,NA,NA,NA,NA,NA,-893255.9178,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,MEX,Mexico,220634211.7,12505582.85,4466279.589,349,NA,3573023.671,NA,NA,NA,7146047.343,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,MOZ,Mozambique,12505582.85,-2679767.753,NA,NA,NA,NA,NA,NA,NA,-10719071.01,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,MMR,Myanmar,12505582.85,-1786511.836,NA,24,NA,NA,NA,NA,NA,-5359535.507,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,NZL,New Zealand,6252791.425,NA,NA,6,NA,NA,NA,NA,NA,1786511.836,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,NOR,Norway,1487271103,376060741.4,18758374.27,789,NA,47342563.64,NA,NA,NA,2192050022,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,PAN,Panama,6252791.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,PER,Peru,50022331.4,-9825815.096,NA,80,NA,NA,NA,NA,NA,-6252791.425,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,PHL,Philippines,68780705.67,1786511.836,NA,44,NA,NA,NA,NA,NA,NA,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,POL,Poland,133988387.7,2679767.753,893255.9178,55,NA,893255.9178,NA,NA,NA,10719071.01,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,ROU,Romania,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,RUS,Russia,893255.9178,1786511.836,NA,6,NA,NA,NA,NA,NA,NA,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,RWA,Rwanda,16971862.44,-893255.9178,NA,NA,NA,NA,NA,NA,NA,-1786511.836,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,SGP,Singapore,977221974.1,101831174.6,6252791.425,109,NA,6252791.425,NA,NA,NA,1041536400,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,ZAF,South Africa,153640017.9,-2679767.753,NA,204,NA,NA,NA,NA,NA,8932559.178,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,KOR,South Korea,893255.9178,NA,NA,5,NA,NA,NA,NA,NA,-893255.9178,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,ESP,Spain,207235372.9,7146047.343,1786511.836,64,NA,1786511.836,NA,NA,NA,16078606.52,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,SWE,Sweden,613666815.5,27690933.45,3573023.671,363,NA,4466279.589,NA,NA,NA,92898615.45,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,CHE,Switzerland,3602501117,165252344.8,30370701.21,51,NA,25904421.62,NA,NA,NA,803930326,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,TZA,Tanzania,54488610.99,NA,NA,57,NA,NA,NA,NA,NA,-32157213.04,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,THA,Thailand,133095131.8,3573023.671,893255.9178,85,NA,893255.9178,NA,NA,NA,-29477445.29,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,NLD,Netherlands,1053148727,176864671.7,-7146047.343,733,NA,42876284.06,NA,NA,NA,3690933452,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,TTO,Trinidad and Tobago,54488610.99,0,893255.9178,240,NA,893255.9178,NA,NA,NA,-34836980.79,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,TUR,Turkey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,UKR,Ukraine,NA,NA,NA,11,NA,NA,NA,NA,NA,-893255.9178,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,GBR,United Kingdom,571683787.4,50022331.4,6252791.425,224,NA,8039303.26,NA,NA,NA,106297454.2,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,USA,United States of America,670835194.3,-33050468.96,-23224653.86,206,NA,893255.9178,NA,NA,NA,311746315.3,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,VNM,Viet Nam,24117909.78,893255.9178,NA,117,NA,NA,NA,NA,NA,893255.9178,EUR
YARA,2019,"Chemicals, Cosmetics and Paints",NOR,Norway,ZMB,Zambia,25011165.7,-5359535.507,NA,22,NA,NA,NA,NA,NA,-31263957.12,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,ARG,Argentina,105060409.7,4377517.072,NA,170,NA,4377517.072,NA,NA,NA,-17510068.29,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,AUS,Australia,173349676.1,-93678865.35,NA,284,NA,NA,NA,NA,NA,688145683.8,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,AUT,Austria,14008054.63,-10506040.97,NA,50,NA,NA,NA,NA,NA,-52530204.87,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,BRB,Barbados,NA,875503.4145,NA,NA,NA,NA,NA,NA,NA,NA,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,BEL,Belgium,300297671.2,27140605.85,NA,541,NA,1751006.829,NA,NA,NA,186482227.3,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,BOL,Bolivia,NA,NA,NA,1,NA,NA,NA,NA,NA,875503.4145,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,BRA,Brazil,2682542462,-53405708.28,NA,5813,NA,1751006.829,NA,NA,NA,-485028891.6,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,BGR,Bulgaria,875503.4145,NA,NA,32,NA,NA,NA,NA,NA,-1751006.829,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,CMR,Cameroon,13132551.22,NA,875503.4145,30,NA,NA,NA,NA,NA,-7004027.316,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,CAN,Canada,497285939.4,364209420.4,78795307.3,237,NA,43775170.72,NA,NA,NA,336193311.2,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,CHL,Chile,7004027.316,NA,NA,7,NA,NA,NA,NA,NA,-1751006.829,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,CHN,China,304675188.2,NA,NA,107,NA,NA,NA,NA,NA,-26265102.43,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,COL,Colombia,288040623.4,10506040.97,875503.4145,688,NA,875503.4145,NA,NA,NA,5253020.487,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,CRI,Costa Rica,29767116.09,875503.4145,NA,59,NA,875503.4145,NA,NA,NA,875503.4145,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,CZE,Czechia,19261075.12,NA,NA,10,NA,NA,NA,NA,NA,NA,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,DNK,Denmark,129574505.3,12257047.8,7004027.316,33,NA,3502013.658,NA,NA,NA,36771143.41,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,DJI,Djibouti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,ECU,Ecuador,20136578.53,2626510.243,NA,27,NA,875503.4145,NA,NA,NA,4377517.072,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,EGY,Egypt,28891612.68,5253020.487,875503.4145,127,NA,875503.4145,NA,NA,NA,4377517.072,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,EST,Estonia,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,ETH,Ethiopia,NA,-875503.4145,NA,7,NA,NA,NA,NA,NA,-37646646.82,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,FIN,Finland,884258448.6,32393626.34,13132551.22,842,NA,3502013.658,NA,NA,NA,226755384.3,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,FRA,France,545438627.2,-9630537.559,1751006.829,587,NA,NA,NA,NA,NA,-48152687.8,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,DEU,Germany,781824549.1,232008404.8,NA,810,NA,25389599.02,NA,NA,NA,159341621.4,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,GHA,Ghana,58658728.77,12257047.8,2626510.243,53,NA,2626510.243,NA,NA,NA,20136578.53,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,GRC,Greece,73542286.81,5253020.487,875503.4145,30,NA,875503.4145,NA,NA,NA,42024163.89,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,GTM,Guatemala,44650674.14,5253020.487,1751006.829,68,NA,1751006.829,NA,NA,NA,19261075.12,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,HUN,Hungary,24514095.6,875503.4145,NA,11,NA,NA,NA,NA,NA,7004027.316,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,IND,India,324811766.8,-15759061.46,NA,849,NA,NA,NA,NA,NA,-38522150.24,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,IDN,Indonesia,23638592.19,NA,NA,39,NA,NA,NA,NA,NA,1751006.829,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,IRL,Ireland,37646646.82,14008054.63,1751006.829,NA,NA,1751006.829,NA,NA,NA,82297320.96,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,ITA,Italy,388723516,49903694.62,NA,364,NA,13132551.22,NA,NA,NA,196988268.3,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,CIV,Côte d'Ivoire,38522150.24,-875503.4145,NA,39,NA,NA,NA,NA,NA,-5253020.487,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,KEN,Kenya,70040273.16,NA,NA,43,NA,875503.4145,NA,NA,NA,12257047.8,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,LVA,Latvia,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,LTU,Lithuania,6128523.901,875503.4145,NA,273,NA,NA,NA,NA,NA,-2626510.243,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,MWI,Malawi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,MYS,Malaysia,40273157.07,875503.4145,NA,50,NA,NA,NA,NA,NA,0,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,MEX,Mexico,230257398,17510068.29,1751006.829,384,NA,6128523.901,NA,NA,NA,12257047.8,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,MOZ,Mozambique,12257047.8,-875503.4145,NA,NA,NA,NA,NA,NA,NA,-12257047.8,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,MMR,Myanmar,9630537.559,-1751006.829,NA,28,NA,NA,NA,NA,NA,-7879530.73,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,NZL,New Zealand,7004027.316,875503.4145,NA,6,NA,NA,NA,NA,NA,1751006.829,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,NOR,Norway,1219576256,2081947120,15759061.46,801,NA,56032218.53,NA,NA,NA,2218525652,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,PAN,Panama,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,PER,Peru,28891612.68,-1751006.829,NA,21,NA,NA,NA,NA,NA,-10506040.97,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,PHL,Philippines,70915776.57,2626510.243,NA,49,NA,NA,NA,NA,NA,875503.4145,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,POL,Poland,151462090.7,3502013.658,875503.4145,57,NA,1751006.829,NA,NA,NA,11381544.39,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,ROU,Romania,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,RUS,Russia,875503.4145,NA,NA,6,NA,NA,NA,NA,NA,NA,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,RWA,Rwanda,14883558.05,NA,NA,NA,NA,875503.4145,NA,NA,NA,-1751006.829,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,SGP,Singapore,937664156.9,85799334.62,3502013.658,149,NA,7004027.316,NA,NA,NA,993696375.4,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,ZAF,South Africa,143582560,-875503.4145,NA,227,NA,NA,NA,NA,NA,8755034.145,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,KOR,South Korea,875503.4145,NA,NA,5,NA,NA,NA,NA,NA,-875503.4145,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,ESP,Spain,205743302.4,10506040.97,2626510.243,62,NA,2626510.243,NA,NA,NA,26265102.43,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,SWE,Sweden,443880231.1,21887585.36,2626510.243,331,NA,7879530.73,NA,NA,NA,107686920,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,CHE,Switzerland,3034494835,147960077,15759061.46,54,NA,20136578.53,NA,NA,NA,692523200.8,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,TZA,Tanzania,56907721.94,NA,NA,57,NA,NA,NA,NA,NA,-33269129.75,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,THA,Thailand,149711083.9,3502013.658,875503.4145,91,NA,875503.4145,NA,NA,NA,-26265102.43,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,NLD,Netherlands,900017510.1,1870075293,49028191.21,775,NA,6128523.901,NA,NA,NA,4150761688,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,TTO,Trinidad and Tobago,3502013.658,-28891612.68,NA,222,NA,NA,NA,NA,NA,-62160742.43,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,TUR,Turkey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,UKR,Ukraine,875503.4145,NA,NA,11,NA,NA,NA,NA,NA,-875503.4145,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,GBR,United Kingdom,517422517.9,30642619.51,11381544.39,239,NA,4377517.072,NA,NA,NA,85799334.62,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,USA,United States of America,628611451.6,-18385571.7,-14883558.05,209,NA,-31518122.92,NA,NA,NA,315181229.2,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,VNM,Viet Nam,18385571.7,NA,NA,107,NA,NA,NA,NA,NA,875503.4145,EUR
YARA,2020,"Chemicals, Cosmetics and Paints",NOR,Norway,ZMB,Zambia,26265102.43,-4377517.072,NA,28,NA,NA,NA,NA,NA,-35020136.58,EUR
YARA,2021,"Chemicals, Cosmetics and Paints",NOR,Norway,ARG,Argentina,158112792.8,10146275.47,NA,180,NA,4227614.78,NA,NA,NA,-8455229.559,EUR
YARA,2021,"Chemicals, Cosmetics and Paints",NOR,Norway,AUS,Australia,373721146.5,-16064936.16,NA,261,NA,NA,NA,NA,NA,624841464.4,EUR
