company_name,Inactive,listed,Branch,OwnData,country_iso,nace_code,bvd_id,nace_section,NACE Rev. 2 main section.1,bvd_sector,revenue_eur_2025,revenue_eur_2024,revenue_eur_2023,revenue_eur_2022,revenue_eur_2021,revenue_eur_2020,employees_2024,employees_2025,employees_2023,employees_2022,employees_2021,employees_2020,consolidation_code,website,isin,legal_form,date_incorporation,guo_name,guo_bvd_id,guo_country_iso,_source,total_assets_eur_2025,total_assets_eur_2024,total_assets_eur_2023,total_assets_eur_2022,total_assets_eur_2021,total_assets_eur_2020,orbis_sources,regime_classification
ERSTE & STEIERMARKISCHE BANK DD,No,No,No,No,HR,6419.0,HR23057039320,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",624000.0,599000.0,538000.0,449000.0,440427.286,402220.38,3248.0,,3291.0,441.0,3221.0,3252.0,C2,www.erstebank.hr,,Private limited companies,1954-01-01 00:00:00,ERSTE GROUP BANK AG,ATFEB46146,AT,bank,17626000.0,16507000.0,14752000.0,14980000.0,12263786.821,10947429.874,bank,CRD_IV
SWEDBANK AS,No,No,No,No,EE,6419.0,EE10060701,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",619300.0,715400.0,746700.0,444800.0,394500.0,389700.0,1647.0,,1679.0,1720.0,1931.0,2413.0,C2,www.swedbank.ee,,Private limited companies,1992-01-01 00:00:00,SWEDBANK AB,SE5020177753,SE,bank,16931000.0,16734000.0,15390000.0,14727000.0,16517000.0,14893000.0,bank,CRD_IV
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL DE LA TOURAINE ET DU POITOU SC,No,Yes,No,No,FR,6419.0,FR399780097,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",334772.0,312679.0,346243.0,337393.0,306798.0,263895.0,1685.0,1648.0,1670.0,1653.0,1625.0,1448.0,C1,www.ca-tourainepoitou.fr,,Public limited companies,,CAISSE RÉGIONALE DE CREDIT AGRICOLE MUTUEL DE LA TOURAINE ET DU POITOU SC,FR399780097,FR,bank,16957344.0,16773793.0,16863816.0,16835962.0,16402454.0,15222265.0,bank,CRD_IV
VOSS SPAREBANK,No,No,No,No,NO,6419.0,NO937897286,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",16646.9141391206,16693.5358959364,16017.8257488254,13330.9299424491,10783.5849937414,9594.58210183841,28.0,,24.0,24.0,26.0,27.0,C2,vossabanken.no,,Public limited companies,1843,VOSS SPAREBANK,NO937897286,NO,bank,591685.056988373,554476.809920665,535609.69654377,539711.204738996,531481.694215223,488639.738362088,bank,CRD_IV
BELFIUS BANQUE SA/NV,No,No,No,No,BE,6419.0,BE0403201185,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",3602000.0,3796293.0,3717208.0,3169272.0,3122433.0,2957724.0,7198.0,,6939.0,6715.0,6531.0,6474.0,C2,www.belfius.be,,Public limited companies,1860,ETAT BELGE,BE0252796351,BE,bank,192855000.0,187457435.0,179179352.0,179068150.0,192150543.0,187991433.0,"bank,large_mne",EU_2021_2101|CRD_IV
BAYERISCHE LANDESBANK,No,No,No,No,DE,6419.0,DEFEB13109,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",3522000.0,3841000.0,3520000.0,2666000.0,2657000.0,2381000.0,7592.0,,8241.0,8491.0,8481.0,8532.0,C2,www.bayernlb.de,,Private limited companies,1884,BUNDESREPUBLIK DEUTSCHLAND,DE*J00S1100,DE,bank,276900000.0,267747000.0,273364000.0,259343000.0,266554000.0,256226000.0,"bank,large_mne",EU_2021_2101|CRD_IV
SUOMEN HYPOTEEKKIYHDISTYS,No,No,No,No,FI,6419.0,FI01169318,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",28837.0,24511.0,24937.0,24571.0,26036.0,22432.0,72.0,69.0,68.0,60.0,56.0,57.0,C2,www.hypo.fi,,Public limited companies,,SUOMEN HYPOTEEKKIYHDISTYS,FI01169318,FI,bank,3645970.0,3478594.0,3619094.0,3461004.0,3324839.0,3213082.0,bank,CRD_IV
SPAREBANK 1 SOR-NORGE,No,Yes,No,No,NO,6419.0,NO937895321,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",1185579.50326898,905736.394512351,773902.150692391,664278.669143771,666797.802171416,588125.2979141,2455.0,,1711.0,1664.0,1614.0,1378.0,C2,www.sparebank1.no,,Public limited companies,1976-01-10 00:00:00,SPAREBANK 1 SOR-NORGE,NO937895321,NO,bank,43317640.398103,40650941.9850162,32229104.7890852,32893584.9263633,30472088.9621053,27423778.2067811,"bank,large_mne",EU_2021_2101|CRD_IV
JOBROMA HOLDING AB,No,No,No,No,FI,6499.0,FI29923394,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",69681.087,43039.402,60038.656,52846.729,54110.478,50112.311,269.0,283.0,266.0,257.0,249.0,243.0,C2,,,Private limited companies,2019-05-06 00:00:00,JOBROMA HOLDING AB,FI29923394,FI,bank,52319.376,49798.814,58247.258,54070.215,52676.174,45054.688,bank,CRD_IV
PERMANENT TSB PLC,No,No,No,No,IE,6419.0,IE222332,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",653000.0,670000.0,667000.0,774000.0,361000.0,375000.0,3359.0,3026.0,3330.0,2614.0,2236.0,2435.0,C2,www.permanenttsbgroup.ie,,Public limited companies,,GOVERNMENT OF IRELAND,IE*J00S1140,IE,bank,30468000.0,28934000.0,27756000.0,25933000.0,22235000.0,20986000.0,bank,CRD_IV
BELTON INVESTMENT AB,No,No,No,No,SE,6499.0,SE5569941320,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",22207.8232069167,13631.3710964181,8624.76562327494,7226.35632104703,6423.96159244704,12833.4671109642,127.0,211.0,105.0,95.0,91.0,136.0,C2,,,Private limited companies,2014-12-08 00:00:00,BELTON INVESTMENT AB,SE5569941320,SE,bank,10634.5152893588,10217.7000411819,5446.24208538697,5679.41236699646,4965.67419987433,5418.4603895052,bank,CRD_IV
KLP BANKEN AS,No,No,No,No,NO,6419.0,NO993821837,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",53698.0888818595,51647.328114047,49509.2711047408,40645.6580412524,35497.0475682603,36319.6032538853,77.0,83.0,76.0,79.0,82.0,82.0,C2,www.klp.no,,Public limited companies,,KOMMUNAL LANDSPENSJONSKASSE GJENSIDIG FORSIKRINGSSELSKAP,NO938708606,NO,bank,5026512.61555444,4393245.54727747,4353865.38307548,4802918.86658732,4753160.16979596,4078282.74800847,bank,CRD_IV
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL LOIRE HAUTE-LOIRE SC,No,Yes,No,No,FR,6419.0,FR380386854,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",427930.0,426913.0,430856.0,439477.0,428184.0,397611.0,1617.0,1408.0,1436.0,1403.0,1399.0,1405.0,C2,www.ca-loirehauteloire.fr,,Public limited companies,,CAISSE RÉGIONALE DE CRÉDIT AGRICOLE MUTUEL LOIRE HAUTE-LOIRE SC,FR380386854,FR,bank,15571021.0,15238861.0,15004842.0,15323515.0,14400890.0,13435911.0,bank,CRD_IV
NAVISLUX FINLAND OY,No,No,No,No,FI,6499.0,FI29261984,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",72233.253,41959.346,25963.379,26127.245,24210.217,31084.053,129.0,47.0,85.0,69.0,67.0,77.0,C2,,,Private limited companies,2018-07-12 00:00:00,AUCTUS,YY*110187175500,n.a.,bank,31397.327,23478.495,22994.226,25141.276,25234.8,29611.482,bank,CRD_IV
TIDHEM INTERNATIONAL AB,No,No,No,No,SE,6499.0,SE5562591148,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",14108.2290607099,13067.2097093373,16790.3485614192,15249.3330700178,11714.2481551338,9551.14636382758,20.0,20.0,20.0,19.0,18.0,22.0,C2,,,Private limited companies,1985-04-11 00:00:00,TIDHEM INTERNATIONAL AB,SE5562591148,SE,bank,15897.4831551713,16608.2098868428,13957.4251271796,13594.9027527744,11595.7635736064,8045.2521617472,bank,CRD_IV
FX INTERNATIONAL AB,No,Yes,No,No,SE,6619.0,SE5567970800,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",9.43434626674972,-857.669578846438,-752.345044984491,138.017808405008,-353.829981099238,-84.7089310079384,1.0,,1.0,2.0,2.0,2.0,C1,www.fxi.se,,Public limited companies,2010,FX INTERNATIONAL AB,SE5567970800,SE,bank,2219.75368682085,2258.75678767627,2220.44528250214,3243.82310998534,2303.99782005122,3123.55845598563,bank,CRD_IV
ABANCA CORPORACION BANCARIA SA,No,No,No,No,ES,6419.0,ESA70302039,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",2231500.0,2215031.0,1767232.0,1251396.0,1177777.0,1224269.0,8163.0,8246.0,6808.0,6156.0,6222.0,5885.0,C2,www.abanca.com,,Public limited companies,,MR JUAN CARLOS ESCOTET RODRIGUEZ,VECV11734102,VE,bank,84577000.0,83847275.0,74828790.0,76050772.0,80496913.0,67417448.0,"bank,large_mne",EU_2021_2101|CRD_IV
ZAGREBACKA BANKA DD,No,Yes,No,No,HR,6419.0,HR92963223473,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",1058000.0,1057000.0,969000.0,705000.0,641902.17,656296.224,4461.0,4387.0,4611.0,,4900.0,5209.0,C2,www.zaba.hr,,Private limited companies,1977-12-27 00:00:00,UNICREDIT SPA,IT00348170101,IT,bank,28370000.0,25946000.0,24592000.0,23660000.0,21064624.399,19892519.084,"bank,large_mne",EU_2021_2101|CRD_IV
LANDSHYPOTEK EKONOMISK FORENING,No,No,No,No,SE,6419.0,SE7696005003,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",108864.956431024,93900.332401177,110039.925721857,98545.614339993,94367.6868420387,86005.5502758733,236.0,246.0,222.0,216.0,225.0,205.0,C2,www.landshypotek.se/om-landshypotek/lan,,Public limited companies,,LANDSHYPOTEK EKONOMISK FÖRENING,SE7696005003,SE,bank,12325325.9423726,10849153.6469464,10680992.495374,10728254.6224498,10357293.2319394,9491006.4664227,bank,CRD_IV
BLUESTEP BANK AB (PUBL),No,No,No,No,SE,6492.0,SE5567175129,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",116689.914216975,98307.3647304144,86743.1846906532,80400.9930135235,84481.5482204918,83344.6601340821,258.0,285.0,299.0,264.0,272.0,266.0,C2,www.bluestep.se,,Public limited companies,,ENITY HOLDING AB (PUBL),SE5566689575,SE,bank,3282190.56748406,2983508.52611357,2815120.50762555,2135508.63863452,2051686.36914479,2021190.22676711,bank,CRD_IV
ICCREA BANCA SPA - ISTITUTO CENTRALE DEL CREDITO COOPERATIVO,No,No,No,No,IT,6419.0,IT04774801007,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",5978000.0,6364235.0,6179607.0,5503912.0,5020616.0,4476776.0,22244.0,,22347.0,22144.0,22084.0,22141.0,C2,www.iccreabanca.it,,Public limited companies,1994-01-10 00:00:00,ICCREA BANCA SPA - ISTITUTO CENTRALE DEL CREDITO COOPERATIVO,IT04774801007,IT,bank,167647000.0,164611913.0,174512644.0,173542458.0,178985382.0,169268115.0,"bank,large_mne",EU_2021_2101|CRD_IV
BANCA GENERALI SPA,No,Yes,No,No,IT,6419.0,IT00833240328,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",1008200.0,1137591.0,921267.0,753108.0,817276.0,711964.0,1104.0,,1064.0,1023.0,990.0,964.0,C2,www.bancagenerali.com,,Public limited companies,1998,ASSICURAZIONI GENERALI SPA,IT00079760328,IT,bank,18456000.0,16821985.0,15517162.0,17266849.0,16191610.0,13176989.0,"bank,large_mne",EU_2021_2101|CRD_IV
CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL NORD DE FRANCE SC,No,Yes,No,No,FR,6419.0,FR440676559,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",728400.0,696890.0,640909.0,700064.0,640801.0,597556.0,2993.0,,3042.0,3032.0,3056.0,3009.0,C2,www.ca-norddefrance.fr,,Public limited companies,2001-11-28 00:00:00,CAISSE RÉGIONALE DE CRÉDIT AGRICOLE MUTUEL NORD DE FRANCE SC,FR440676559,FR,bank,39354000.0,38235233.0,38272837.0,40760008.0,37071902.0,34649116.0,bank,CRD_IV
ALBERT SAMUELSSON & CO AB,No,No,No,No,SE,6630.0,SE5568054299,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",9116.82984209731,8132.35477329493,9480.0507845784,12905.1951347292,12989.7866426341,11465.2641999094,40.0,41.0,42.0,44.0,44.0,43.0,C2,,,Private limited companies,2010-04-16 00:00:00,ALBERT SAMUELSSON & CO AB,SE5568054299,SE,bank,6974.46031050859,7374.29128541283,7428.70802983503,8286.88603498042,7305.72177061789,7308.51791034881,bank,CRD_IV
ANIC INVEST B.V.,No,No,No,No,NL,6430.0,NL73240028,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",107144.279,125711.202,137697.506,148370.508,181113.244,160157.589,19.0,17.0,20.0,20.0,17.0,16.0,C1,,,Private limited companies,2018-11-30 00:00:00,ANIC INVEST B.V.,NL73240028,NL,bank,9649.155,11445.244,10567.847,12385.423,14825.722,12975.166,bank,CRD_IV
BRED BANQUE POPULAIRE,No,No,No,No,FR,6419.0,FR552091795,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",1753700.0,1485014.0,1367322.0,1579230.0,1483021.0,1301972.0,6941.0,7300.0,6317.0,6069.0,5818.0,5582.0,C2,www.bred.fr,,Public limited companies,1919-01-01 00:00:00,BPCE SA,FR493455042,FR,bank,,117523136.0,110828932.0,120381063.0,85504632.0,78905324.0,"bank,large_mne",EU_2021_2101|CRD_IV
MEDIRECT BANK (MALTA) PLC,No,No,No,No,MT,6419.0,MTC34125,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",76144.0,85764.0,88545.0,74663.0,56103.0,51308.0,370.0,386.0,350.0,339.0,335.0,292.0,C2,www.medirect.com.mt,,Public limited companies,,MDB GROUP LIMITED,MTC34111,MT,bank,5337890.0,5072218.0,4976429.0,4661905.0,4238126.0,4040226.0,bank,CRD_IV
SOCIETE DE LA TOUR EIFFEL,No,Yes,No,No,FR,6612.0,FR572182269,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",74700.0,84812.0,88746.0,91404.0,92271.0,101107.0,48.0,,51.0,49.0,54.0,53.0,C1,www.societetoureiffel.com,,Public limited companies,1889,SOC GROUPE ASSURANCE MUTUELLE DU BATIMENT ET DES TRAVAUX PUBLICS SGAM BTP,FR494397714,FR,bank,1458400.0,1505085.0,1573430.0,1564916.0,1717103.0,1828875.0,bank,CRD_IV
BNP PARIBAS,No,Yes,No,No,FR,6419.0,FR662042449,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",52000000.0,49532000.0,46467000.0,46085000.0,44256000.0,44698000.0,177952.0,,182656.0,193122.0,189765.0,193319.0,C2,group.bnpparibas,,Private limited companies,1961-03-11 00:00:00,BNP PARIBAS,FR662042449,FR,bank,2792981000.0,2704908000.0,2591499000.0,2663748000.0,2634444000.0,2488491000.0,"bank,large_mne",EU_2021_2101|CRD_IV
JAERLETOFT HOLDING AB,No,No,No,No,SE,6499.0,SE5567390496,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",12154.6301877186,9044.04588161637,15319.6536061155,15162.4206519043,9129.69371922765,10880.9946494729,31.0,28.0,29.0,32.0,28.0,30.0,C2,,,Private limited companies,2007-09-28 00:00:00,JAERLETOFT HOLDING AB,SE5567390496,SE,bank,10444.6604306657,9205.53606538144,9132.09959557883,11279.2776065761,9244.41258980785,8966.59451012594,bank,CRD_IV
WILLIS TOWERS WATSON PUBLIC LIMITED COMPANY,No,Yes,No,No,IE,6622.0,IE475616,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",8262129.67133128,9808455.58095134,8716738.16948123,8632106.14795438,9899343.94870402,7936603.01535266,48000.0,,48000.0,46600.0,44000.0,46000.0,C1,www.wtwco.com,,Other legal forms,2009-09-24 00:00:00,WILLIS TOWERS WATSON PUBLIC LIMITED COMPANY,IE475616,IE,bank,25131921.0130215,26644539.6404626,26325780.0405117,29785313.3718217,30875852.4693346,31400066.8225232,"bank,large_mne",EU_2021_2101|CRD_IV
RAMUNDBERGETS FOERVALTNING AB,No,No,No,No,SE,6619.0,SE5566868898,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",12412.9054233736,10899.068963221,10808.2924123511,13954.5493612828,14182.5450676375,9862.444538859,65.0,68.0,63.0,61.0,61.0,52.0,C2,,,Private limited companies,2005-10-03 00:00:00,RAMUNDBERGETS FOERVALTNING AB,SE5566868898,SE,bank,19157.1481305101,19364.2284965575,19653.8510340442,22496.7853920342,23470.925263085,21552.0864466811,bank,CRD_IV
TERJO HOLDING OY,No,No,No,No,FI,6499.0,FI29473741,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",83358.345,60578.791,65240.192,64528.182,59558.483,46878.452,345.0,449.0,333.0,313.0,281.0,267.0,C2,,,Private limited companies,2018-10-31 00:00:00,TERJO HOLDING OY,FI29473741,FI,bank,59728.539,39118.404,38882.817,42020.914,41594.284,38992.467,bank,CRD_IV
LA BANQUE POSTALE,No,No,No,No,FR,6419.0,FR421100645,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",7747000.0,7590000.0,7277000.0,6111000.0,8119000.0,8414000.0,32740.0,,31928.0,32025.0,32503.0,30405.0,C2,www.labanquepostale.com,,Public limited companies,2006,GOVERNMENT OF FRANCE,FR*J00S1080,FR,bank,725484000.0,740759000.0,738151000.0,717131000.0,772310000.0,737176000.0,"bank,large_mne",EU_2021_2101|CRD_IV
AS SEB PANK,No,No,No,No,EE,6419.0,EE10004252,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",293300.0,352700.0,356000.0,209800.0,174800.0,174800.0,1103.0,,1072.0,1050.0,1026.0,1017.0,C2,www.seb.ee,,Private limited companies,1992-01-12 00:00:00,SKANDINAVISKA ENSKILDA BANKEN AB,SE5020329081,SE,bank,9500400.0,9136000.0,8647800.0,8275700.0,7939900.0,7489900.0,bank,CRD_IV
NATWEST MARKETS N.V.,No,No,No,No,NL,6419.0,NL33002587,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",303000.0,307000.0,271000.0,320000.0,177000.0,146000.0,253.0,255.0,120.0,113.0,107.0,94.0,C2,ci.natwest.com/about-us/natwest-markets,,Public limited companies,,NATWEST GROUP PLC,GBSC045551,GB,bank,28481000.0,30194000.0,28188000.0,26436000.0,20778000.0,21744000.0,bank,CRD_IV
ESSEN HAMMENHOEG HOLDING AB,No,No,No,No,SE,6499.0,SE5567970982,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",12741.2583107447,11625.9493944477,9023.78105039901,11203.6582124503,14311.7110638602,12546.3550672061,22.0,21.0,22.0,23.0,24.0,25.0,C2,,,Private limited companies,2009-12-14 00:00:00,ESSEN HAMMENHOEG HOLDING AB,SE5567970982,SE,bank,8172.48805329695,8133.36683074557,7453.40766362207,8384.45377933782,8793.67245187484,8558.07945835544,bank,CRD_IV
COOP PANK AS,No,Yes,No,No,EE,6419.0,EE10237832,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",79356.0,81883.0,85209.0,54631.0,41524.0,31235.0,433.0,452.0,396.0,351.0,300.0,289.0,C1,www.cooppank.ee,,,1992-03-15 00:00:00,COOP PANK AS,EE10237832,EE,bank,2702994.0,2188614.0,1986212.0,1714176.0,1241976.0,869909.0,bank,CRD_IV
SPOTLIGHT GROUP AB,No,Yes,No,No,SE,6612.0,SE5567970750,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",12842.9200767719,15879.5410638619,13675.8629062364,14086.5381038355,19302.0018347526,13996.2821458218,39.0,,83.0,105.0,77.0,58.0,C1,www.spotlightgroup.se,,Public limited companies,2009,SPOTLIGHT GROUP AB,SE5567970750,SE,bank,11972.7403740505,13891.1404376901,16374.7700770738,14035.3771051498,13419.4562875818,10472.645713488,bank,CRD_IV
KINNEVIK AB,No,Yes,No,No,SE,6612.0,SE5560479742,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",924.935908504875,35867.1344023083,32354.0813547475,989.052698667813,976.891168137047,1195.90568170392,47.0,,46.0,44.0,40.0,40.0,C1,www.kinnevik.com,,Public limited companies,1985,KINNEVIK AB,SE5560479742,SE,bank,3525578.20244803,3849128.21674601,4822650.70043245,5190728.39037208,7677094.62303861,11535207.9116819,bank,CRD_IV
EURONEXT N.V.,No,Yes,No,No,NL,6611.0,NL60234520,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",1768100.0,1626914.0,1474707.0,1423723.0,1298655.0,884318.0,2455.0,,2297.0,2203.0,2108.0,1435.0,C1,www.euronext.com,,Public limited companies,2000,EURONEXT N.V.,NL60234520,NL,bank,327630200.0,279101848.0,189507098.0,175137300.0,145906313.0,2884624.0,"bank,large_mne",EU_2021_2101|CRD_IV
ARION BANKI HF,No,Yes,No,No,IS,6419.0,IS5810080150,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",553667.481066583,486446.470257553,426455.447336499,372779.380377331,390625.134853844,320577.98858101,858.0,901.0,822.0,781.0,751.0,776.0,C1,www.arionbanki.is,,Public limited companies,,ARION BANKI HF,IS5810080150,IS,bank,11935051.9937983,11271158.759547,10137283.5880585,9700052.67918744,8897392.68379957,7512564.05972746,bank,CRD_IV
LOEFQVIST & ANDERSSON HOLDING AB,No,No,No,No,SE,6499.0,SE5568933914,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",38167.115596472,39149.9682539538,46070.3998659181,43157.0847470968,47366.8903744863,54921.3877253164,45.0,31.0,70.0,67.0,58.0,57.0,C2,,,Private limited companies,2012-05-14 00:00:00,LOEFQVIST & ANDERSSON HOLDING AB,SE5568933914,SE,bank,21303.5745016387,20716.0084206447,22240.9434484493,20700.4159034931,19220.7237029829,17199.0308673767,bank,CRD_IV
DOVALUE S.P.A.,No,Yes,No,No,IT,6419.0,IT00390840239,K - Financial and insurance activities,,"Banking, Insurance & Financial Services",542302.0,428198.0,425458.0,469114.0,487177.0,350026.0,3458.0,,3109.0,3212.0,3153.0,3230.0,C2,www.dovalue.it,,Public limited companies,1992-01-01 00:00:00,DOVALUE S.P.A.,IT00390840239,IT,bank,1647468.0,1449865.0,1031065.0,1126598.0,1184636.0,1121484.0,bank,CRD_IV
